200	63	2	1	0	0	0	0	
200	0	0	0	0	0	0	0	
200	17	1	0	0	0	0	0	
200	0	0	0	0	0	0	0	
200	129	0	1	0	1	2	0	
200	0	0	0	0	0	0	0	
200	11	1	1	2	1	1	0	
160	0	0	0	0	0	0	0	
40	0	0	0	0	0	0	0	
40	0	0	0	0	0	0	0	
40	0	0	0	0	0	0	0	
40	5	0	0	0	0	0	0	
40	0	0	0	0	0	0	0	
40	3	0	0	0	0	0	0	
40	2	0	0	0	0	0	0	
40	0	0	0	0	0	0	0	
40	6	0	0	0	0	0	0	
40	3	0	0	0	0	0	0	
40	1	0	0	0	0	0	0	
40	3	0	0	0	0	0	0	
40	21	0	0	1	0	0	1	
200	0	0	0	0	0	0	0	
200	14	1	0	3	0	1	0	
200	2	1	0	0	0	0	0	
200	17	0	0	1	1	1	0	
200	4	1	0	0	0	0	0	
200	13	2	1	2	0	0	0	
200	2	0	0	0	0	0	0	
200	3	1	0	0	0	0	0	
200	0	0	0	0	0	0	0	
200	0	0	0	0	0	0	0	
200	0	0	0	0	0	0	0	
200	0	0	0	0	0	0	0	
200	27	3	2	0	0	1	1	
200	17	2	0	1	0	1	1	
200	5	1	0	0	0	0	0	
200	20	1	0	1	0	1	2	
200	11	1	0	2	0	1	0	
200	11	1	0	0	0	1	1	
200	11	0	2	2	0	1	0	
200	22	0	0	0	0	0	0	
200	7	0	0	0	0	0	0	
200	6	0	1	0	0	0	0	
200	0	0	0	0	0	0	0	
200	0	0	0	0	0	0	0	
200	0	0	0	0	0	0	0	
200	24	1	0	1	0	0	0	
200	0	0	0	0	0	0	0	
