1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,0.000,0.001,0.060,-0.100
1,0.100,0.001,0.060,-0.098
1,0.200,0.001,0.061,-0.097
1,0.300,0.001,0.061,-0.095
1,0.400,0.001,0.062,-0.094
1,0.500,0.001,0.063,-0.092
1,0.600,0.001,0.065,-0.091
1,0.700,0.001,0.067,-0.090
1,0.800,0.001,0.069,-0.088
1,0.900,0.001,0.071,-0.087
1,1.000,0.001,0.073,-0.086
1,1.100,0.001,0.076,-0.085
1,1.200,0.001,0.079,-0.084
1,1.300,0.000,0.081,-0.083
1,1.400,0.000,0.085,-0.082
1,1.500,0.000,0.088,-0.082
1,1.600,0.000,0.091,-0.081
1,1.700,0.000,0.094,-0.081
1,1.800,0.000,0.098,-0.080
1,1.900,0.000,0.101,-0.080
1,2.000,0.000,0.105,-0.080
1,2.100,0.000,0.109,-0.080
1,2.200,-0.000,0.112,-0.080
1,2.300,-0.000,0.116,-0.081
1,2.400,-0.000,0.119,-0.081
1,2.500,-0.000,0.122,-0.082
1,2.600,-0.000,0.125,-0.082
1,2.700,-0.000,0.129,-0.083
1,2.800,-0.000,0.131,-0.084
1,2.900,-0.000,0.134,-0.085
1,3.000,-0.000,0.137,-0.086
1,3.100,-0.001,0.139,-0.087
1,3.200,-0.001,0.141,-0.088
1,3.300,-0.001,0.143,-0.090
1,3.400,-0.001,0.145,-0.091
1,3.500,-0.001,0.147,-0.092
1,3.600,-0.001,0.148,-0.094
1,3.700,-0.001,0.149,-0.095
1,3.800,-0.001,0.149,-0.097
1,3.900,-0.001,0.150,-0.098
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,0.000,-0.001,0.150,-0.100
1,0.100,-0.001,0.148,-0.100
1,0.200,-0.001,0.145,-0.100
1,0.300,-0.001,0.143,-0.100
1,0.400,-0.001,0.141,-0.100
1,0.500,-0.001,0.139,-0.100
1,0.600,-0.000,0.136,-0.100
1,0.700,-0.000,0.134,-0.100
1,0.800,-0.000,0.132,-0.100
1,0.900,-0.000,0.130,-0.100
1,1.000,-0.000,0.127,-0.100
1,1.100,-0.000,0.125,-0.100
1,1.200,-0.000,0.123,-0.100
1,1.300,-0.000,0.121,-0.100
1,1.400,-0.000,0.118,-0.100
1,1.500,-0.000,0.116,-0.100
1,1.600,-0.000,0.114,-0.100
1,1.700,-0.000,0.112,-0.100
1,1.800,0.000,0.110,-0.100
1,1.900,0.000,0.107,-0.100
1,2.000,0.000,0.105,-0.100
1,2.100,0.000,0.103,-0.100
1,2.200,0.000,0.101,-0.100
1,2.300,0.000,0.098,-0.100
1,2.400,0.000,0.096,-0.100
1,2.500,0.000,0.094,-0.100
1,2.600,0.000,0.092,-0.100
1,2.700,0.000,0.089,-0.100
1,2.800,0.000,0.087,-0.100
1,2.900,0.000,0.085,-0.100
1,3.000,0.000,0.083,-0.100
1,3.100,0.001,0.080,-0.100
1,3.200,0.001,0.078,-0.100
1,3.300,0.001,0.076,-0.100
1,3.400,0.001,0.074,-0.100
1,3.500,0.001,0.071,-0.100
1,3.600,0.001,0.069,-0.100
1,3.700,0.001,0.067,-0.100
1,3.800,0.001,0.065,-0.100
1,3.900,0.001,0.062,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,0.000,0.001,0.060,-0.100
1,0.100,0.001,0.060,-0.098
1,0.200,0.001,0.061,-0.096
1,0.300,0.001,0.062,-0.094
1,0.400,0.001,0.064,-0.092
1,0.500,0.001,0.066,-0.090
1,0.600,0.001,0.069,-0.088
1,0.700,0.001,0.072,-0.086
1,0.800,0.001,0.076,-0.085
1,0.900,0.001,0.080,-0.083
1,1.000,0.000,0.084,-0.082
1,1.100,0.000,0.089,-0.081
1,1.200,0.000,0.093,-0.081
1,1.300,0.000,0.098,-0.080
1,1.400,0.000,0.103,-0.080
1,1.500,0.000,0.108,-0.080
1,1.600,-0.000,0.113,-0.080
1,1.700,-0.000,0.117,-0.081
1,1.800,-0.000,0.122,-0.081
1,1.900,-0.000,0.126,-0.082
1,2.000,-0.000,0.131,-0.084
1,2.100,-0.000,0.134,-0.085
1,2.200,-0.000,0.138,-0.086
1,2.300,-0.001,0.141,-0.088
1,2.400,-0.001,0.144,-0.090
1,2.500,-0.001,0.146,-0.092
1,2.600,-0.001,0.148,-0.094
1,2.700,-0.001,0.149,-0.096
1,2.800,-0.001,0.150,-0.098
1,2.800,-0.001,0.150,-0.098
1,2.800,-0.001,0.150,-0.098
1,2.800,-0.001,0.150,-0.098
1,2.800,-0.001,0.150,-0.098
1,2.800,-0.001,0.150,-0.098
1,2.800,-0.001,0.150,-0.098
1,2.800,-0.001,0.150,-0.098
1,2.800,-0.001,0.150,-0.098
1,2.800,-0.001,0.150,-0.098
1,2.800,-0.001,0.150,-0.098
1,2.800,-0.001,0.150,-0.098
1,2.800,-0.001,0.150,-0.098
1,2.800,-0.001,0.150,-0.098
1,2.800,-0.001,0.150,-0.098
1,2.800,-0.001,0.150,-0.098
1,2.800,-0.001,0.150,-0.098
1,2.800,-0.001,0.150,-0.098
1,2.800,-0.001,0.150,-0.098
1,2.800,-0.001,0.150,-0.098
1,0.000,-0.001,0.150,-0.100
1,0.100,-0.001,0.148,-0.100
1,0.200,-0.001,0.145,-0.100
1,0.300,-0.001,0.143,-0.100
1,0.400,-0.001,0.141,-0.100
1,0.500,-0.001,0.139,-0.100
1,0.600,-0.000,0.136,-0.100
1,0.700,-0.000,0.134,-0.100
1,0.800,-0.000,0.132,-0.100
1,0.900,-0.000,0.130,-0.100
1,1.000,-0.000,0.127,-0.100
1,1.100,-0.000,0.125,-0.100
1,1.200,-0.000,0.123,-0.100
1,1.300,-0.000,0.121,-0.100
1,1.400,-0.000,0.118,-0.100
1,1.500,-0.000,0.116,-0.100
1,1.600,-0.000,0.114,-0.100
1,1.700,-0.000,0.112,-0.100
1,1.800,0.000,0.110,-0.100
1,1.900,0.000,0.107,-0.100
1,2.000,0.000,0.105,-0.100
1,2.100,0.000,0.103,-0.100
1,2.200,0.000,0.101,-0.100
1,2.300,0.000,0.098,-0.100
1,2.400,0.000,0.096,-0.100
1,2.500,0.000,0.094,-0.100
1,2.600,0.000,0.092,-0.100
1,2.700,0.000,0.089,-0.100
1,2.800,0.000,0.087,-0.100
1,2.900,0.000,0.085,-0.100
1,3.000,0.000,0.083,-0.100
1,3.100,0.001,0.080,-0.100
1,3.200,0.001,0.078,-0.100
1,3.300,0.001,0.076,-0.100
1,3.400,0.001,0.074,-0.100
1,3.500,0.001,0.071,-0.100
1,3.600,0.001,0.069,-0.100
1,3.700,0.001,0.067,-0.100
1,3.800,0.001,0.065,-0.100
1,3.900,0.001,0.062,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,0.000,0.001,0.060,-0.100
1,0.100,0.001,0.060,-0.098
1,0.200,0.001,0.060,-0.097
1,0.300,0.001,0.061,-0.095
1,0.400,0.001,0.062,-0.094
1,0.500,0.001,0.062,-0.092
1,0.600,0.001,0.064,-0.091
1,0.700,0.001,0.065,-0.090
1,0.800,0.001,0.066,-0.088
1,0.900,0.001,0.068,-0.087
1,1.000,0.001,0.070,-0.086
1,1.100,0.001,0.071,-0.085
1,1.200,0.001,0.073,-0.084
1,1.300,0.001,0.076,-0.083
1,1.400,0.001,0.078,-0.082
1,1.500,0.001,0.080,-0.082
1,1.600,0.000,0.082,-0.081
1,1.700,0.000,0.085,-0.081
1,1.800,0.000,0.087,-0.080
1,1.900,0.000,0.090,-0.080
1,2.000,0.000,0.093,-0.080
1,2.100,0.000,0.095,-0.080
1,2.200,0.000,0.098,-0.080
1,2.300,0.000,0.100,-0.081
1,2.400,0.000,0.103,-0.081
1,2.500,0.000,0.105,-0.082
1,2.600,0.000,0.107,-0.082
1,2.700,0.000,0.109,-0.083
1,2.800,-0.000,0.112,-0.084
1,2.900,-0.000,0.114,-0.085
1,3.000,-0.000,0.115,-0.086
1,3.100,-0.000,0.117,-0.087
1,3.200,-0.000,0.119,-0.088
1,3.300,-0.000,0.120,-0.090
1,3.400,-0.000,0.121,-0.091
1,3.500,-0.000,0.123,-0.092
1,3.600,-0.000,0.123,-0.094
1,3.700,-0.000,0.124,-0.095
1,3.800,-0.000,0.125,-0.097
1,3.900,-0.000,0.125,-0.098
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,0.000,-0.000,0.125,-0.100
1,0.100,-0.000,0.123,-0.100
1,0.200,-0.000,0.120,-0.100
1,0.300,-0.000,0.118,-0.100
1,0.400,-0.000,0.116,-0.100
1,0.500,-0.000,0.114,-0.100
1,0.600,-0.000,0.111,-0.100
1,0.700,0.000,0.109,-0.100
1,0.800,0.000,0.107,-0.100
1,0.900,0.000,0.105,-0.100
1,1.000,0.000,0.103,-0.100
1,1.100,0.000,0.100,-0.100
1,1.200,0.000,0.098,-0.100
1,1.300,0.000,0.096,-0.100
1,1.400,0.000,0.094,-0.100
1,1.500,0.000,0.091,-0.100
1,1.600,0.000,0.089,-0.100
1,1.700,0.000,0.087,-0.100
1,1.800,0.000,0.085,-0.100
1,1.900,0.000,0.082,-0.100
1,2.000,0.001,0.080,-0.100
1,2.100,0.001,0.078,-0.100
1,2.200,0.001,0.076,-0.100
1,2.300,0.001,0.073,-0.100
1,2.400,0.001,0.071,-0.100
1,2.500,0.001,0.069,-0.100
1,2.600,0.001,0.067,-0.100
1,2.700,0.001,0.064,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,0.000,0.001,0.060,-0.100
1,0.100,0.001,0.060,-0.098
1,0.200,0.001,0.061,-0.097
1,0.300,0.001,0.061,-0.095
1,0.400,0.001,0.062,-0.094
1,0.500,0.001,0.063,-0.092
1,0.600,0.001,0.065,-0.091
1,0.700,0.001,0.067,-0.090
1,0.800,0.001,0.069,-0.088
1,0.900,0.001,0.071,-0.087
1,1.000,0.001,0.073,-0.086
1,1.100,0.001,0.076,-0.085
1,1.200,0.001,0.079,-0.084
1,1.300,0.000,0.081,-0.083
1,1.400,0.000,0.085,-0.082
1,1.500,0.000,0.088,-0.082
1,1.600,0.000,0.091,-0.081
1,1.700,0.000,0.094,-0.081
1,1.800,0.000,0.098,-0.080
1,1.900,0.000,0.101,-0.080
1,2.000,0.000,0.105,-0.080
1,2.100,0.000,0.109,-0.080
1,2.200,-0.000,0.112,-0.080
1,2.300,-0.000,0.116,-0.081
1,2.400,-0.000,0.119,-0.081
1,2.500,-0.000,0.122,-0.082
1,2.600,-0.000,0.125,-0.082
1,2.700,-0.000,0.129,-0.083
1,2.800,-0.000,0.131,-0.084
1,2.900,-0.000,0.134,-0.085
1,3.000,-0.000,0.137,-0.086
1,3.100,-0.001,0.139,-0.087
1,3.200,-0.001,0.141,-0.088
1,3.300,-0.001,0.143,-0.090
1,3.400,-0.001,0.145,-0.091
1,3.500,-0.001,0.147,-0.092
1,3.600,-0.001,0.148,-0.094
1,3.700,-0.001,0.149,-0.095
1,3.800,-0.001,0.149,-0.097
1,3.900,-0.001,0.150,-0.098
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,4.000,-0.001,0.150,-0.100
1,0.000,-0.001,0.150,-0.100
1,0.100,-0.001,0.148,-0.100
1,0.200,-0.001,0.145,-0.100
1,0.300,-0.001,0.143,-0.100
1,0.400,-0.001,0.141,-0.100
1,0.500,-0.001,0.139,-0.100
1,0.600,-0.000,0.136,-0.100
1,0.700,-0.000,0.134,-0.100
1,0.800,-0.000,0.132,-0.100
1,0.900,-0.000,0.130,-0.100
1,1.000,-0.000,0.127,-0.100
1,1.100,-0.000,0.125,-0.100
1,1.200,-0.000,0.123,-0.100
1,1.300,-0.000,0.121,-0.100
1,1.400,-0.000,0.118,-0.100
1,1.500,-0.000,0.116,-0.100
1,1.600,-0.000,0.114,-0.100
1,1.700,-0.000,0.112,-0.100
1,1.800,0.000,0.110,-0.100
1,1.900,0.000,0.107,-0.100
1,2.000,0.000,0.105,-0.100
1,2.100,0.000,0.103,-0.100
1,2.200,0.000,0.101,-0.100
1,2.300,0.000,0.098,-0.100
1,2.400,0.000,0.096,-0.100
1,2.500,0.000,0.094,-0.100
1,2.600,0.000,0.092,-0.100
1,2.700,0.000,0.089,-0.100
1,2.800,0.000,0.087,-0.100
1,2.900,0.000,0.085,-0.100
1,3.000,0.000,0.083,-0.100
1,3.100,0.001,0.080,-0.100
1,3.200,0.001,0.078,-0.100
1,3.300,0.001,0.076,-0.100
1,3.400,0.001,0.074,-0.100
1,3.500,0.001,0.071,-0.100
1,3.600,0.001,0.069,-0.100
1,3.700,0.001,0.067,-0.100
1,3.800,0.001,0.065,-0.100
1,3.900,0.001,0.062,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,4.000,0.001,0.060,-0.100
1,0.000,0.001,0.060,-0.100
1,0.100,0.001,0.060,-0.098
1,0.200,0.001,0.060,-0.097
1,0.300,0.001,0.061,-0.095
1,0.400,0.001,0.062,-0.094
1,0.500,0.001,0.062,-0.092
1,0.600,0.001,0.064,-0.091
1,0.700,0.001,0.065,-0.090
1,0.800,0.001,0.066,-0.088
1,0.900,0.001,0.068,-0.087
1,1.000,0.001,0.070,-0.086
1,1.100,0.001,0.071,-0.085
1,1.200,0.001,0.073,-0.084
1,1.300,0.001,0.076,-0.083
1,1.400,0.001,0.078,-0.082
1,1.500,0.001,0.080,-0.082
1,1.600,0.000,0.082,-0.081
1,1.700,0.000,0.085,-0.081
1,1.800,0.000,0.087,-0.080
1,1.900,0.000,0.090,-0.080
1,2.000,0.000,0.093,-0.080
1,2.100,0.000,0.095,-0.080
1,2.200,0.000,0.098,-0.080
1,2.300,0.000,0.100,-0.081
1,2.400,0.000,0.103,-0.081
1,2.500,0.000,0.105,-0.082
1,2.600,0.000,0.107,-0.082
1,2.700,0.000,0.109,-0.083
1,2.800,-0.000,0.112,-0.084
1,2.900,-0.000,0.114,-0.085
1,3.000,-0.000,0.115,-0.086
1,3.100,-0.000,0.117,-0.087
1,3.200,-0.000,0.119,-0.088
1,3.300,-0.000,0.120,-0.090
1,3.400,-0.000,0.121,-0.091
1,3.500,-0.000,0.123,-0.092
1,3.600,-0.000,0.123,-0.094
1,3.700,-0.000,0.124,-0.095
1,3.800,-0.000,0.125,-0.097
1,3.900,-0.000,0.125,-0.098
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,0.000,-0.000,0.125,-0.100
1,0.100,-0.000,0.123,-0.100
1,0.200,-0.000,0.120,-0.100
1,0.300,-0.000,0.118,-0.100
1,0.400,-0.000,0.116,-0.100
1,0.500,-0.000,0.114,-0.100
1,0.600,-0.000,0.111,-0.100
1,0.700,0.000,0.109,-0.100
1,0.800,0.000,0.107,-0.100
1,0.900,0.000,0.105,-0.100
1,1.000,0.000,0.103,-0.100
1,1.100,0.000,0.100,-0.100
1,1.200,0.000,0.098,-0.100
1,1.300,0.000,0.096,-0.100
1,1.400,0.000,0.094,-0.100
1,1.500,0.000,0.091,-0.100
1,1.600,0.000,0.089,-0.100
1,1.700,0.000,0.087,-0.100
1,1.800,0.000,0.085,-0.100
1,1.900,0.000,0.082,-0.100
1,2.000,0.001,0.080,-0.100
1,2.100,0.001,0.078,-0.100
1,2.200,0.001,0.076,-0.100
1,2.300,0.001,0.073,-0.100
1,2.400,0.001,0.071,-0.100
1,2.500,0.001,0.069,-0.100
1,2.600,0.001,0.067,-0.100
1,2.700,0.001,0.064,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,2.800,0.001,0.062,-0.100
1,0.000,0.001,0.060,-0.100
1,0.100,0.001,0.060,-0.098
1,0.200,0.001,0.060,-0.097
1,0.300,0.001,0.061,-0.095
1,0.400,0.001,0.061,-0.094
1,0.500,0.001,0.062,-0.092
1,0.600,0.001,0.062,-0.091
1,0.700,0.001,0.063,-0.090
1,0.800,0.001,0.064,-0.088
1,0.900,0.001,0.065,-0.087
1,1.000,0.001,0.066,-0.086
1,1.100,0.001,0.067,-0.085
1,1.200,0.001,0.068,-0.084
1,1.300,0.001,0.070,-0.083
1,1.400,0.001,0.071,-0.082
1,1.500,0.001,0.072,-0.082
1,1.600,0.001,0.074,-0.081
1,1.700,0.001,0.075,-0.081
1,1.800,0.001,0.077,-0.080
1,1.900,0.001,0.078,-0.080
1,2.000,0.001,0.080,-0.080
1,2.100,0.000,0.082,-0.080
1,2.200,0.000,0.083,-0.080
1,2.300,0.000,0.085,-0.081
1,2.400,0.000,0.086,-0.081
1,2.500,0.000,0.088,-0.082
1,2.600,0.000,0.089,-0.082
1,2.700,0.000,0.090,-0.083
1,2.800,0.000,0.092,-0.084
1,2.900,0.000,0.093,-0.085
1,3.000,0.000,0.094,-0.086
1,3.100,0.000,0.095,-0.087
1,3.200,0.000,0.096,-0.088
1,3.300,0.000,0.097,-0.090
1,3.400,0.000,0.098,-0.091
1,3.500,0.000,0.098,-0.092
1,3.600,0.000,0.099,-0.094
1,3.700,0.000,0.099,-0.095
1,3.800,0.000,0.100,-0.097
1,3.900,0.000,0.100,-0.098
1,4.000,0.000,0.100,-0.100
1,4.000,0.000,0.100,-0.100
1,4.000,0.000,0.100,-0.100
1,4.000,0.000,0.100,-0.100
1,4.000,0.000,0.100,-0.100
1,4.000,0.000,0.100,-0.100
1,4.000,0.000,0.100,-0.100
1,4.000,0.000,0.100,-0.100
1,4.000,0.000,0.100,-0.100
1,4.000,0.000,0.100,-0.100
1,4.000,0.000,0.100,-0.100
1,4.000,0.000,0.100,-0.100
1,4.000,0.000,0.100,-0.100
1,4.000,0.000,0.100,-0.100
1,4.000,0.000,0.100,-0.100
1,4.000,0.000,0.100,-0.100
1,4.000,0.000,0.100,-0.100
1,4.000,0.000,0.100,-0.100
1,4.000,0.000,0.100,-0.100
1,0.000,0.000,0.100,-0.100
1,0.100,0.000,0.098,-0.100
1,0.200,0.000,0.096,-0.100
1,0.300,0.000,0.093,-0.100
1,0.400,0.000,0.091,-0.100
1,0.500,0.000,0.089,-0.100
1,0.600,0.000,0.087,-0.100
1,0.700,0.000,0.084,-0.100
1,0.800,0.000,0.082,-0.100
1,0.900,0.001,0.080,-0.100
1,1.000,0.001,0.078,-0.100
1,1.100,0.001,0.075,-0.100
1,1.200,0.001,0.073,-0.100
1,1.300,0.001,0.071,-0.100
1,1.400,0.001,0.069,-0.100
1,1.500,0.001,0.066,-0.100
1,1.600,0.001,0.064,-0.100
1,1.700,0.001,0.062,-0.100
1,1.700,0.001,0.062,-0.100
1,1.700,0.001,0.062,-0.100
1,1.700,0.001,0.062,-0.100
1,1.700,0.001,0.062,-0.100
1,1.700,0.001,0.062,-0.100
1,1.700,0.001,0.062,-0.100
1,1.700,0.001,0.062,-0.100
1,1.700,0.001,0.062,-0.100
1,1.700,0.001,0.062,-0.100
1,1.700,0.001,0.062,-0.100
1,1.700,0.001,0.062,-0.100
1,1.700,0.001,0.062,-0.100
1,1.700,0.001,0.062,-0.100
1,1.700,0.001,0.062,-0.100
1,1.700,0.001,0.062,-0.100
1,1.700,0.001,0.062,-0.100
1,1.700,0.001,0.062,-0.100
1,1.700,0.001,0.062,-0.100
1,0.000,0.001,0.060,-0.100
1,0.100,0.001,0.060,-0.098
1,0.200,0.001,0.060,-0.097
1,0.300,0.001,0.061,-0.095
1,0.400,0.001,0.062,-0.094
1,0.500,0.001,0.062,-0.092
1,0.600,0.001,0.064,-0.091
1,0.700,0.001,0.065,-0.090
1,0.800,0.001,0.066,-0.088
1,0.900,0.001,0.068,-0.087
1,1.000,0.001,0.070,-0.086
1,1.100,0.001,0.071,-0.085
1,1.200,0.001,0.073,-0.084
1,1.300,0.001,0.076,-0.083
1,1.400,0.001,0.078,-0.082
1,1.500,0.001,0.080,-0.082
1,1.600,0.000,0.082,-0.081
1,1.700,0.000,0.085,-0.081
1,1.800,0.000,0.087,-0.080
1,1.900,0.000,0.090,-0.080
1,2.000,0.000,0.093,-0.080
1,2.100,0.000,0.095,-0.080
1,2.200,0.000,0.098,-0.080
1,2.300,0.000,0.100,-0.081
1,2.400,0.000,0.103,-0.081
1,2.500,0.000,0.105,-0.082
1,2.600,0.000,0.107,-0.082
1,2.700,0.000,0.109,-0.083
1,2.800,-0.000,0.112,-0.084
1,2.900,-0.000,0.114,-0.085
1,3.000,-0.000,0.115,-0.086
1,3.100,-0.000,0.117,-0.087
1,3.200,-0.000,0.119,-0.088
1,3.300,-0.000,0.120,-0.090
1,3.400,-0.000,0.121,-0.091
1,3.500,-0.000,0.123,-0.092
1,3.600,-0.000,0.123,-0.094
1,3.700,-0.000,0.124,-0.095
1,3.800,-0.000,0.125,-0.097
1,3.900,-0.000,0.125,-0.098
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
1,4.000,-0.000,0.125,-0.100
