-0.284	-0.080	0.259	0.200	0.035	0.120	-0.100
-0.271	-0.089	0.235	0.300	0.033	0.119	-0.100
-0.258	-0.098	0.211	0.400	0.031	0.118	-0.100
-0.245	-0.106	0.189	0.500	0.029	0.117	-0.100
-0.231	-0.114	0.167	0.600	0.027	0.116	-0.100
-0.217	-0.121	0.146	0.700	0.025	0.115	-0.100
-0.203	-0.127	0.126	0.800	0.023	0.114	-0.100
-0.188	-0.133	0.107	0.900	0.021	0.112	-0.100
-0.173	-0.139	0.088	1.000	0.019	0.111	-0.100
-0.158	-0.144	0.070	1.100	0.018	0.110	-0.100
-0.142	-0.149	0.053	1.200	0.016	0.109	-0.100
-0.126	-0.154	0.036	1.300	0.014	0.108	-0.100
-0.109	-0.158	0.020	1.400	0.012	0.107	-0.100
-0.092	-0.162	0.004	1.500	0.010	0.106	-0.100
-0.074	-0.165	-0.011	1.600	0.008	0.105	-0.100
-0.056	-0.168	-0.025	1.700	0.006	0.103	-0.100
-0.038	-0.171	-0.038	1.800	0.004	0.102	-0.100
-0.019	-0.174	-0.051	1.900	0.002	0.101	-0.100
0.000	-0.176	-0.064	2.000	-0.000	0.100	-0.100
0.020	-0.178	-0.076	2.100	-0.002	0.099	-0.100
0.040	-0.180	-0.087	2.200	-0.004	0.098	-0.100
0.060	-0.181	-0.097	2.300	-0.006	0.097	-0.100
0.081	-0.182	-0.108	2.400	-0.008	0.095	-0.100
0.103	-0.183	-0.117	2.500	-0.010	0.094	-0.100
0.125	-0.184	-0.126	2.600	-0.012	0.093	-0.100
0.147	-0.185	-0.134	2.700	-0.014	0.092	-0.100
0.170	-0.186	-0.142	2.800	-0.016	0.091	-0.100
0.193	-0.186	-0.149	2.900	-0.018	0.090	-0.100
0.216	-0.187	-0.156	3.000	-0.019	0.089	-0.100
0.240	-0.187	-0.162	3.100	-0.021	0.088	-0.100
0.264	-0.187	-0.168	3.200	-0.023	0.086	-0.100
0.288	-0.187	-0.173	3.300	-0.025	0.085	-0.100
0.313	-0.188	-0.178	3.400	-0.027	0.084	-0.100
0.338	-0.188	-0.182	3.500	-0.029	0.083	-0.100
0.363	-0.188	-0.185	3.600	-0.031	0.082	-0.100
0.389	-0.188	-0.188	3.700	-0.033	0.081	-0.100
0.414	-0.188	-0.191	3.800	-0.035	0.080	-0.100
0.440	-0.188	-0.193	3.900	-0.037	0.079	-0.100
0.466	-0.188	-0.194	0.000	-0.039	0.077	-0.100
0.464	-0.215	-0.218	0.100	-0.039	0.078	-0.098
0.460	-0.241	-0.241	0.200	-0.038	0.078	-0.097
0.452	-0.268	-0.264	0.300	-0.038	0.078	-0.095
0.441	-0.295	-0.286	0.400	-0.037	0.079	-0.094
0.427	-0.320	-0.307	0.500	-0.036	0.079	-0.092
0.410	-0.346	-0.326	0.600	-0.035	0.080	-0.091
0.390	-0.370	-0.344	0.700	-0.033	0.081	-0.090
0.368	-0.393	-0.360	0.800	-0.032	0.082	-0.088
0.343	-0.415	-0.374	0.900	-0.030	0.083	-0.087
0.317	-0.436	-0.386	1.000	-0.028	0.084	-0.086
0.288	-0.454	-0.395	1.100	-0.025	0.085	-0.085
0.258	-0.471	-0.402	1.200	-0.023	0.087	-0.084
0.227	-0.486	-0.405	1.300	-0.020	0.088	-0.083
0.195	-0.498	-0.406	1.400	-0.018	0.090	-0.082
0.162	-0.508	-0.404	1.500	-0.015	0.091	-0.082
0.129	-0.516	-0.398	1.600	-0.012	0.093	-0.081
0.096	-0.520	-0.389	1.700	-0.009	0.095	-0.081
0.063	-0.522	-0.377	1.800	-0.006	0.096	-0.080
0.031	-0.521	-0.361	1.900	-0.003	0.098	-0.080
0.000	-0.517	-0.343	2.000	-0.000	0.100	-0.080
-0.030	-0.510	-0.321	2.100	0.003	0.102	-0.080
-0.059	-0.501	-0.297	2.200	0.006	0.104	-0.080
-0.086	-0.488	-0.270	2.300	0.009	0.105	-0.081
-0.112	-0.473	-0.240	2.400	0.012	0.107	-0.081
-0.136	-0.456	-0.208	2.500	0.015	0.109	-0.082
-0.159	-0.436	-0.175	2.600	0.018	0.110	-0.082
-0.180	-0.415	-0.140	2.700	0.020	0.112	-0.083
-0.200	-0.392	-0.104	2.800	0.023	0.113	-0.084
-0.217	-0.367	-0.067	2.900	0.025	0.115	-0.085
-0.233	-0.341	-0.029	3.000	0.028	0.116	-0.086
-0.248	-0.314	0.009	3.100	0.030	0.117	-0.087
-0.261	-0.286	0.047	3.200	0.032	0.118	-0.088
-0.272	-0.257	0.084	3.300	0.033	0.119	-0.090
-0.282	-0.228	0.121	3.400	0.035	0.120	-0.091
-0.290	-0.199	0.157	3.500	0.036	0.121	-0.092
-0.296	-0.171	0.191	3.600	0.037	0.121	-0.094
-0.301	-0.142	0.224	3.700	0.038	0.122	-0.095
-0.305	-0.114	0.255	3.800	0.038	0.122	-0.097
-0.308	-0.060	0.309	0.000	0.039	0.123	-0.100
-0.296	-0.071	0.284	0.100	0.037	0.121	-0.100
-0.284	-0.080	0.259	0.200	0.035	0.120	-0.100
-0.271	-0.089	0.235	0.300	0.033	0.119	-0.100
-0.258	-0.098	0.211	0.400	0.031	0.118	-0.100
-0.245	-0.106	0.189	0.500	0.029	0.117	-0.100
-0.231	-0.114	0.167	0.600	0.027	0.116	-0.100
-0.217	-0.121	0.146	0.700	0.025	0.115	-0.100
-0.203	-0.127	0.126	0.800	0.023	0.114	-0.100
-0.188	-0.133	0.107	0.900	0.021	0.112	-0.100
-0.173	-0.139	0.088	1.000	0.019	0.111	-0.100
-0.158	-0.144	0.070	1.100	0.018	0.110	-0.100
-0.142	-0.149	0.053	1.200	0.016	0.109	-0.100
-0.126	-0.154	0.036	1.300	0.014	0.108	-0.100
-0.109	-0.158	0.020	1.400	0.012	0.107	-0.100
-0.092	-0.162	0.004	1.500	0.010	0.106	-0.100
-0.074	-0.165	-0.011	1.600	0.008	0.105	-0.100
-0.056	-0.168	-0.025	1.700	0.006	0.103	-0.100
-0.038	-0.171	-0.038	1.800	0.004	0.102	-0.100
-0.019	-0.174	-0.051	1.900	0.002	0.101	-0.100
0.000	-0.176	-0.064	2.000	-0.000	0.100	-0.100
0.020	-0.178	-0.076	2.100	-0.002	0.099	-0.100
0.040	-0.180	-0.087	2.200	-0.004	0.098	-0.100
0.060	-0.181	-0.097	2.300	-0.006	0.097	-0.100
0.081	-0.182	-0.108	2.400	-0.008	0.095	-0.100
0.103	-0.183	-0.117	2.500	-0.010	0.094	-0.100
0.125	-0.184	-0.126	2.600	-0.012	0.093	-0.100
0.147	-0.185	-0.134	2.700	-0.014	0.092	-0.100
0.170	-0.186	-0.142	2.800	-0.016	0.091	-0.100
0.193	-0.186	-0.149	2.900	-0.018	0.090	-0.100
0.216	-0.187	-0.156	3.000	-0.019	0.089	-0.100
0.240	-0.187	-0.162	3.100	-0.021	0.088	-0.100
0.264	-0.187	-0.168	3.200	-0.023	0.086	-0.100
0.288	-0.187	-0.173	3.300	-0.025	0.085	-0.100
0.313	-0.188	-0.178	3.400	-0.027	0.084	-0.100
0.338	-0.188	-0.182	3.500	-0.029	0.083	-0.100
0.363	-0.188	-0.185	3.600	-0.031	0.082	-0.100
