0.280	-0.072	0.281	0.200	-0.035	0.121	-0.100
0.267	-0.081	0.256	0.300	-0.033	0.120	-0.100
0.255	-0.090	0.232	0.400	-0.031	0.119	-0.100
0.242	-0.099	0.209	0.500	-0.029	0.117	-0.100
0.228	-0.107	0.187	0.600	-0.027	0.116	-0.100
0.215	-0.114	0.165	0.700	-0.025	0.115	-0.100
0.200	-0.121	0.144	0.800	-0.023	0.114	-0.100
0.186	-0.128	0.124	0.900	-0.021	0.113	-0.100
0.171	-0.134	0.105	1.000	-0.019	0.112	-0.100
0.156	-0.140	0.086	1.100	-0.017	0.110	-0.100
0.140	-0.145	0.068	1.200	-0.015	0.109	-0.100
0.124	-0.150	0.051	1.300	-0.014	0.108	-0.100
0.108	-0.154	0.034	1.400	-0.012	0.107	-0.100
0.091	-0.158	0.018	1.500	-0.010	0.106	-0.100
0.074	-0.162	0.003	1.600	-0.008	0.105	-0.100
0.056	-0.165	-0.012	1.700	-0.006	0.103	-0.100
0.038	-0.169	-0.026	1.800	-0.004	0.102	-0.100
0.019	-0.171	-0.040	1.900	-0.002	0.101	-0.100
0.000	-0.174	-0.053	2.000	0.000	0.100	-0.100
-0.020	-0.176	-0.065	2.100	0.002	0.099	-0.100
-0.039	-0.178	-0.077	2.200	0.004	0.098	-0.100
-0.060	-0.180	-0.088	2.300	0.006	0.097	-0.100
-0.081	-0.181	-0.099	2.400	0.008	0.095	-0.100
-0.102	-0.182	-0.109	2.500	0.010	0.094	-0.100
-0.124	-0.184	-0.118	2.600	0.012	0.093	-0.100
-0.146	-0.185	-0.127	2.700	0.014	0.092	-0.100
-0.168	-0.185	-0.135	2.800	0.015	0.091	-0.100
-0.191	-0.186	-0.143	2.900	0.017	0.090	-0.100
-0.215	-0.186	-0.150	3.000	0.019	0.088	-0.100
-0.239	-0.187	-0.157	3.100	0.021	0.087	-0.100
-0.263	-0.187	-0.163	3.200	0.023	0.086	-0.100
-0.287	-0.187	-0.168	3.300	0.025	0.085	-0.100
-0.312	-0.187	-0.173	3.400	0.027	0.084	-0.100
-0.337	-0.188	-0.178	3.500	0.029	0.083	-0.100
-0.362	-0.188	-0.182	3.600	0.031	0.081	-0.100
-0.388	-0.188	-0.185	3.700	0.033	0.080	-0.100
-0.413	-0.188	-0.188	3.800	0.035	0.079	-0.100
-0.439	-0.188	-0.190	3.900	0.037	0.078	-0.100
-0.465	-0.188	-0.192	0.000	0.039	0.077	-0.100
-0.464	-0.215	-0.216	0.100	0.038	0.077	-0.098
-0.459	-0.241	-0.239	0.200	0.038	0.077	-0.097
-0.451	-0.268	-0.262	0.300	0.038	0.077	-0.095
-0.440	-0.295	-0.284	0.400	0.037	0.078	-0.094
-0.426	-0.320	-0.304	0.500	0.036	0.079	-0.092
-0.409	-0.346	-0.323	0.600	0.034	0.079	-0.091
-0.389	-0.370	-0.341	0.700	0.033	0.080	-0.090
-0.367	-0.393	-0.356	0.800	0.031	0.081	-0.088
-0.342	-0.415	-0.370	0.900	0.029	0.082	-0.087
-0.315	-0.435	-0.381	1.000	0.027	0.084	-0.086
-0.287	-0.454	-0.390	1.100	0.025	0.085	-0.085
-0.257	-0.470	-0.396	1.200	0.023	0.086	-0.084
-0.225	-0.485	-0.399	1.300	0.020	0.088	-0.083
-0.193	-0.497	-0.399	1.400	0.018	0.089	-0.082
-0.161	-0.507	-0.396	1.500	0.015	0.091	-0.082
-0.128	-0.514	-0.390	1.600	0.012	0.093	-0.081
-0.095	-0.518	-0.380	1.700	0.009	0.095	-0.081
-0.063	-0.520	-0.367	1.800	0.006	0.096	-0.080
-0.031	-0.518	-0.351	1.900	0.003	0.098	-0.080
0.000	-0.514	-0.331	2.000	0.000	0.100	-0.080
0.030	-0.507	-0.309	2.100	-0.003	0.102	-0.080
0.058	-0.497	-0.284	2.200	-0.006	0.104	-0.080
0.085	-0.484	-0.256	2.300	-0.009	0.105	-0.081
0.111	-0.468	-0.225	2.400	-0.012	0.107	-0.081
0.135	-0.451	-0.193	2.500	-0.015	0.109	-0.082
0.157	-0.431	-0.159	2.600	-0.018	0.111	-0.082
0.178	-0.409	-0.123	2.700	-0.020	0.112	-0.083
0.197	-0.385	-0.086	2.800	-0.023	0.114	-0.084
0.214	-0.360	-0.048	2.900	-0.025	0.115	-0.085
0.230	-0.334	-0.010	3.000	-0.027	0.116	-0.086
